7387,Fayt-Le-Franc,Oui,Hainaut
7170,Fayt-Lez-Manage,Oui,Hainaut
5570,Felenne,Oui,Namur
7181,Feluy,Oui,Hainaut
4607,Feneur,Oui,Liège
5380,FERNELMONT,Non,Namur
4190,FERRIÈRES,Non,Liège
5570,Feschaux,Oui,Namur
4347,FEXHE-LE-HAUT-CLOCHER,Non,Liège
4458,Fexhe-Slins,Oui,Liège
4181,Filot,Oui,Liège
5560,Finnevaux,Oui,Namur
4530,Fize-Fontaine,Oui,Liège
4367,Fize-Le-Marsal,Oui,Liège
6686,Flamierge,Oui,Luxembourg
5620,Flavion,Oui,Namur
5020,Flawinne,Oui,Namur
4400,FLÉMALLE,Non,Liège
4400,Flémalle-Grande,Oui,Liège
4400,Flémalle-Haute,Oui,Liège
7012,Flénu,Oui,Hainaut
4620,FLÉRON,Non,Liège
6220,FLEURUS,Non,Hainaut
7880,FLOBECQ,Non,Hainaut
4540,Flône,Oui,Liège
5334,Florée,Oui,Namur
5150,FLOREFFE,Non,Namur
5620,FLORENNES,Non,Namur
6820,FLORENVILLE,Non,Luxembourg
5150,Floriffoux,Oui,Namur
5370,Flostoy,Oui,Namur
5572,Focant,Oui,Namur
1350,Folx-Les-Caves,Oui,Brabant Wallon
6140,FONTAINE-L'EVÊQUE,Non,Hainaut
6567,Fontaine-Valmont,Oui,Hainaut
5650,Fontenelle,Oui,Namur
6820,Fontenoille,Oui,Luxembourg
7643,Fontenoy,Oui,Hainaut
4340,Fooz,Oui,Liège
6141,Forchies-La-Marche,Oui,Hainaut
1190,FOREST,Non,Bruxelles (19 communes)
7910,Forest,Oui,Hainaut
4870,Forêt,Oui,Liège
6596,Forge-Philippe,Oui,Hainaut
6464,Forges,Oui,Hainaut
6953,Forrières,Oui,Luxembourg
5380,Forville,Oui,Namur
4980,Fosse,Oui,Liège
5070,FOSSES-LA-VILLE,Non,Namur
7830,Fouleng,Oui,Hainaut
6440,Fourbechies,Oui,Hainaut
3798,Fouron-Le-Comte,Oui,Limbourg
3790,Fouron-Saint-Martin,Oui,Limbourg
3792,Fouron-Saint-Pierre,Oui,Limbourg
3790,FOURONS,Non,Limbourg
5504,Foy-Notre-Dame,Oui,Namur
4870,Fraipont,Oui,Liège
5650,Fraire,Oui,Namur
4557,Fraiture,Oui,Liège
7080,FRAMERIES,Non,Hainaut
6853,Framont,Oui,Luxembourg
5380,Franc-Waret,Oui,Namur
5600,Franchimont,Oui,Namur
4970,Francorchamps,Oui,Liège
5150,Franière,Oui,Namur
5660,Frasnes,Oui,Namur
7910,FRASNES-LEZ-ANVAING,Non,Hainaut
7911,Frasnes-Lez-Buissenal,Oui,Hainaut
6210,Frasnes-Lez-Gosselies,Oui,Hainaut
4347,Freloux,Oui,Liège
6800,Freux,Oui,Luxembourg
6440,FROIDCHAPELLE,Non,Hainaut
5576,Froidfontaine,Oui,Namur
7504,Froidmont,Oui,Hainaut
6990,Fronville,Oui,Luxembourg
7503,Froyennes,Oui,Hainaut
4260,Fumal,Oui,Liège
5500,Furfooz,Oui,Namur
5641,Furnaux,Oui,Namur
1750,Gaasbeek,Oui,Brabant Flamand
7943,Gages,Oui,Hainaut
7906,Gallaix,Oui,Hainaut
1570,GALMAARDEN,Non,Brabant Flamand
1083,GANSHOREN,Non,Bruxelles (19 communes)
7530,Gaurain-Ramecroix,Oui,Hainaut
9890,GAVERE,Non,Flandre-Orientale
5575,GEDINNE,Non,Namur
2440,GEEL,Non,Anvers
4250,GEER,Non,Liège
1367,Geest-Gérompont-Petit-Rosière,Oui,Brabant Wallon
3450,GEETBETS,Non,Brabant Flamand
5024,Gelbressée,Oui,Namur
3800,Gelinden,Oui,Limbourg
3620,Gellik,Oui,Limbourg
3200,Gelrode,Oui,Brabant Flamand
8980,Geluveld,Oui,Flandre-Occidentale
8940,Geluwe,Oui,Flandre-Occidentale
6929,Gembes,Oui,Luxembourg
5030,GEMBLOUX,Non,Namur
4851,Gemmenich,Oui,Liège
1470,GENAPPE,Non,Brabant Wallon
3600,GENK,Non,Limbourg
7040,Genly,Oui,Hainaut
3770,Genoelselderen,Oui,Limbourg
9000,GENT,Non,Flandre-Orientale
9050,Gentbrugge,Oui,Flandre-Orientale
1450,Gentinnes,Oui,Brabant Wallon
1332,Genval,Oui,Brabant Wallon
9500,GERAARDSBERGEN,Non,Flandre-Orientale
3960,Gerdingen,Oui,Limbourg
5524,Gerin,Oui,Namur
1367,Gérompont,Oui,Brabant Wallon
6769,Gérouville,Oui,Luxembourg
6280,GERPINNES,Non,Hainaut
2590,Gestel,Oui,Anvers
5340,GESVES,Non,Namur
7822,Ghislenghien,Oui,Hainaut
7011,Ghlin,Oui,Hainaut
7863,Ghoy,Oui,Hainaut
7823,Gibecq,Oui,Hainaut
2275,Gierle,Oui,Anvers
8691,Gijverinkhove,Oui,Flandre-Occidentale
9308,Gijzegem,Oui,Flandre-Orientale
8570,Gijzelbrechtegem,Oui,Flandre-Occidentale
9860,Gijzenzele,Oui,Flandre-Orientale
6060,Gilly,Oui,Hainaut
5680,Gimnée,Oui,Namur
3890,GINGELOM,Non,Limbourg
8470,GISTEL,Non,Flandre-Occidentale
8830,Gits,Oui,Flandre-Occidentale
7041,Givry,Oui,Hainaut
1473,Glabais,Oui,Brabant Wallon
3380,GLABBEEK,Non,Brabant Flamand
4000,Glain,Oui,Liège
4400,Gleixhe,Oui,Liège
1315,Glimes,Oui,Brabant Wallon
4690,Glons,Oui,Liège
5680,Gochenée,Oui,Namur
7160,Godarville,Oui,Hainaut
5530,Godinne,Oui,Namur
9620,Godveerdegem,Oui,Flandre-Orientale
4834,Goé,Oui,Liège
9500,Goeferdinge,Oui,Flandre-Orientale
7040,Goegnies-Chaussée,Oui,Hainaut
5353,Goesnes,Oui,Namur
3300,Goetsenhoven,Oui,Brabant Flamand
4140,Gomzé-Andoumont,Oui,Liège
7830,Gondregnies,Oui,Hainaut
5660,Gonrieux,Oui,Namur
9090,Gontrode,Oui,Flandre-Orientale
1755,GOOIK,Non,Brabant Flamand
3840,Gors-Opleeuw,Oui,Limbourg
3803,Gorsem,Oui,Limbourg
6041,Gosselies,Oui,Hainaut
3840,Gotem,Oui,Limbourg
9800,Gottem,Oui,Flandre-Orientale
7070,Gottignies,Oui,Hainaut
6280,Gougnies,Oui,Hainaut
5651,Gourdinne,Oui,Namur
6030,Goutroux,Oui,Hainaut
6670,GOUVY,Non,Luxembourg
6181,Gouy-Lez-Piéton,Oui,Hainaut
6534,Gozée,Oui,Hainaut
4460,Grâce-Berleur,Oui,Liège
4460,GRÂCE-HOLLOGNE,Non,Liège
5555,Graide,Oui,Namur
9800,Grammene,Oui,Flandre-Orientale
4300,Grand-Axhe,Oui,Liège
4280,Grand-Hallet,Oui,Liège
6698,Grand-Halleux,Oui,Luxembourg
5031,Grand-Leez,Oui,Namur
5030,Grand-Manil,Oui,Namur
4650,Grand-Rechain,Oui,Liège
6560,Grand-Reng,Oui,Hainaut
1367,Grand-Rosière-Hottomont,Oui,Brabant Wallon
7973,Grandglise,Oui,Hainaut
6940,Grandhan,Oui,Luxembourg
6960,Grandmenil,Oui,Luxembourg
7900,Grandmetz,Oui,Hainaut
6470,Grandrieu,Oui,Hainaut
4360,Grandville,Oui,Liège
6840,Grandvoir,Oui,Luxembourg
6840,Grapfontaine,Oui,Luxembourg
7830,Graty,Oui,Hainaut
5640,Graux,Oui,Namur
3450,Grazen,Oui,Brabant Flamand
9200,Grembergen,Oui,Flandre-Orientale
1390,GREZ-DOICEAU,Non,Brabant Wallon
1850,GRIMBERGEN,Non,Brabant Flamand
9506,Grimminge,Oui,Flandre-Orientale
4030,Grivegnee,Oui,Liège
2280,GROBBENDONK,Non,Anvers
1702,Groot-Bijgaarden,Oui,Brabant Flamand
3800,Groot-Gelmen,Oui,Limbourg
3840,Groot-Loon,Oui,Limbourg
5555,Gros-Fays,Oui,Namur
7950,Grosage,Oui,Hainaut
3990,Grote-Brogel,Oui,Limbourg
3740,Grote-Spouwen,Oui,Limbourg
9620,Grotenberge,Oui,Flandre-Orientale
3670,Gruitrode,Oui,Limbourg
6952,Grune,Oui,Luxembourg
6927,Grupont,Oui,Luxembourg
7620,Guignies,Oui,Hainaut
3723,Guigoven,Oui,Limbourg
6704,Guirsch,Oui,Luxembourg
8560,Gullegem,Oui,Flandre-Occidentale
3870,Gutshoven,Oui,Limbourg
3150,HAACHT,Non,Brabant Flamand
9450,HAALTERT,Non,Flandre-Orientale
9120,Haasdonk,Oui,Flandre-Orientale
3053,Haasrode,Oui,Brabant Flamand
6720,HABAY,Non,Luxembourg
6720,Habay-La-Neuve,Oui,Luxembourg
6723,Habay-La-Vieille,Oui,Luxembourg
6782,Habergy,Oui,Luxembourg
4684,Haccourt,Oui,Liège
6720,Hachy,Oui,Luxembourg
7911,Hacquegnies,Oui,Hainaut
5351,Haillot,Oui,Namur
7100,Haine-Saint-Paul,Oui,Hainaut
7100,Haine-Saint-Pierre,Oui,Hainaut
7350,Hainin,Oui,Hainaut
3300,Hakendover,Oui,Brabant Flamand
6792,Halanzy,Oui,Luxembourg
3545,HALEN,Non,Limbourg
2220,Hallaar,Oui,Anvers
1500,HALLE,Non,Brabant Flamand
2980,Halle,Oui,Anvers
3440,Halle-Booienhoven,Oui,Brabant Flamand
6986,Halleux,Oui,Luxembourg
6922,Halma,Oui,Luxembourg
3800,Halmaal,Oui,Limbourg
5340,Haltinne,Oui,Namur
3945,HAM,Non,Limbourg
6120,HAM-SUR-HEURE,Non,Hainaut
5190,Ham-Sur-Sambre,Oui,Namur
6840,Hamipré,Oui,Luxembourg
1785,Hamme,Oui,Brabant Flamand
9220,HAMME,Non,Flandre-Orientale
1320,Hamme-Mille,Oui,Brabant Wallon
4180,HAMOIR,Non,Liège
5360,HAMOIS,Non,Namur
3930,Hamont,Oui,Limbourg
3930,HAMONT-ACHEL,Non,Limbourg
6990,Hampteau,Oui,Luxembourg
5580,Han-Sur-Lesse,Oui,Namur
8610,Handzame,Oui,Flandre-Occidentale
4357,Haneffe,Oui,Liège
4210,Hannêche,Oui,Liège
4280,HANNUT,Non,Liège
5310,Hanret,Oui,Namur
9850,Hansbeke,Oui,Flandre-Orientale
6560,Hantes-Wihéries,Oui,Hainaut
5621,Hanzinelle,Oui,Namur
5621,Hanzinne,Oui,Namur
7321,Harchies,Oui,Hainaut
8530,HARELBEKE,Non,Flandre-Occidentale
1130,Haren,Oui,Bruxelles (19 communes)
3700,Haren,Oui,Limbourg
3840,Haren,Oui,Limbourg
6900,Hargimont,Oui,Luxembourg
7022,Harmignies,Oui,Hainaut
6767,Harnoncourt,Oui,Luxembourg
6960,Harre,Oui,Luxembourg
6950,Harsin,Oui,Luxembourg
7022,Harveng,Oui,Hainaut
4920,Harzé,Oui,Liège
3500,HASSELT,Non,Limbourg
5540,HASTIÈRE,Non,Namur
5540,Hastière-Lavaux,Oui,Namur
5541,Hastière-Par-Delà,Oui,Namur
6870,Hatrival,Oui,Luxembourg
7120,Haulchin,Oui,Hainaut
4730,Hauset,Oui,Liège
6929,Haut-Fays,Oui,Luxembourg
1461,Haut-Ittre,Oui,Brabant Wallon
5537,Haut-Le-Wastia,Oui,Namur
7334,Hautrage,Oui,Hainaut
7041,Havay,Oui,Hainaut
5370,HAVELANGE,Non,Namur
5590,Haversin,Oui,Namur
7531,Havinnes,Oui,Hainaut
7021,Havre,Oui,Hainaut
3940,Hechtel,Oui,Limbourg
3940,HECHTEL-EKSEL,Non,Limbourg
5543,Heer,Oui,Namur
3870,HEERS,Non,Limbourg
3740,Hees,Oui,Limbourg
8551,Heestert,Oui,Flandre-Occidentale
2801,Heffen,Oui,Anvers
1670,Heikruis,Oui,Brabant Flamand
2830,Heindonk,Oui,Anvers
6700,Heinsch,Oui,Luxembourg
8301,Heist-Aan-Zee,Oui,Flandre-Occidentale
2220,HEIST-OP-DEN-BERG,Non,Anvers
1790,Hekelgem,Oui,Brabant Flamand
3870,Heks,Oui,Limbourg
8587,Helchin,Oui,Flandre-Occidentale
3530,Helchteren,Oui,Limbourg
9450,Heldergem,Oui,Flandre-Orientale
1357,HÉLÉCINE,Non,Brabant Wallon
3440,Helen-Bos,Oui,Brabant Flamand
7830,Hellebecq,Oui,Hainaut
9571,Hemelveerdegem,Oui,Flandre-Orientale
2620,HEMIKSEM,Non,Anvers
5380,Hemptinne,Oui,Namur
5620,Hemptinne-Lez-Florennes,Oui,Namur
3840,Hendrieken,Oui,Limbourg
3700,Henis,Oui,Limbourg
7090,Hennuyères,Oui,Hainaut
4841,Henri-Chapelle,Oui,Liège
7090,Henripont,Oui,Hainaut
7350,HENSIES,Non,Hainaut
3971,Heppen,Oui,Limbourg
4771,Heppenbach,Oui,Liège
6220,Heppignies,Oui,Hainaut
6887,HERBEUMONT,Non,Luxembourg
7050,Herchies,Oui,Hainaut
3770,Herderen,Oui,Limbourg
9310,Herdersem,Oui,Flandre-Orientale
3020,HERENT,Non,Brabant Flamand
2200,HERENTALS,Non,Anvers
2270,HERENTHOUT,Non,Anvers
1540,Herfelingen,Oui,Brabant Flamand
4728,Hergenrath,Oui,Liège
7742,Hérinnes-Lez-Pecq,Oui,Hainaut
3540,HERK-DE-STAD,Non,Limbourg
4681,Hermalle-Sous-Argenteau,Oui,Liège
4480,Hermalle-Sous-Huy,Oui,Liège
4680,Hermée,Oui,Liège
5540,Hermeton-Sur-Meuse,Oui,Namur
1540,HERNE,Non,Brabant Flamand
4217,HÉRON,Non,Liège
7911,Herquegies,Oui,Hainaut
7712,Herseaux,Oui,Hainaut
2230,HERSELT,Non,Anvers
4040,HERSTAL,Non,Liège
3717,HERSTAPPE,Non,Limbourg
7522,Hertain,Oui,Hainaut
3831,Herten,Oui,Limbourg
8020,Hertsberge,Oui,Flandre-Occidentale
4650,HERVE,Non,Liège
9550,HERZELE,Non,Flandre-Orientale
8501,Heule,Oui,Flandre-Occidentale
5377,Heure,Oui,Namur
4682,Heure-Le-Romain,Oui,Liège
9700,Heurne,Oui,Flandre-Orientale
3550,Heusden,Oui,Limbourg
9070,Heusden,Oui,Flandre-Orientale
3550,HEUSDEN-ZOLDER,Non,Limbourg
4802,Heusy,Oui,Liège
8950,HEUVELLAND,Non,Flandre-Occidentale
3191,Hever,Oui,Brabant Flamand
3001,Heverlee,Oui,Brabant Flamand
1435,Hévillers,Oui,Brabant Wallon
6941,Heyd,Oui,Luxembourg
9550,Hillegem,Oui,Flandre-Orientale
2880,Hingene,Oui,Anvers
5380,Hingeon,Oui,Namur
6984,Hives,Oui,Luxembourg
2660,Hoboken,Oui,Anvers
4351,Hodeige,Oui,Liège
6987,Hodister,Oui,Luxembourg
4162,Hody,Oui,Liège
3320,HOEGAARDEN,Non,Brabant Flamand
1560,HOEILAART,Non,Brabant Flamand
8340,Hoeke,Oui,Flandre-Occidentale
3746,Hoelbeek,Oui,Limbourg
3471,Hoeleden,Oui,Brabant Flamand
3840,Hoepertingen,Oui,Limbourg
3730,HOESELT,Non,Limbourg
2940,Hoevenen,Oui,Anvers
1981,Hofstade,Oui,Brabant Flamand
9308,Hofstade,Oui,Flandre-Orientale
5377,Hogne,Oui,Namur
4342,Hognoul,Oui,Liège
7620,Hollain,Oui,Hainaut
6637,Hollange,Oui,Luxembourg
8902,Hollebeke,Oui,Flandre-Occidentale
4460,Hollogne-Aux-Pierres,Oui,Liège
4250,Hollogne-Sur-Geer,Oui,Liège
3220,HOLSBEEK,Non,Brabant Flamand
2811,Hombeek,Oui,Anvers
4852,Hombourg,Oui,Liège
6640,Hompré,Oui,Luxembourg
6780,Hondelange,Oui,Luxembourg
5570,Honnay,Oui,Namur
7387,HONNELLES,Non,Hainaut
8830,HOOGLEDE,Non,Flandre-Occidentale
8690,Hoogstade,Oui,Flandre-Occidentale
2320,HOOGSTRATEN,Non,Anvers
9667,HOREBEKE,Non,Flandre-Orientale
4460,Horion-Hozémont,Oui,Liège
7301,Hornu,Oui,Hainaut
3870,Horpmaal,Oui,Limbourg
7060,Horrues,Oui,Hainaut
6990,HOTTON,Non,Luxembourg
6724,Houdemont,Oui,Luxembourg
7110,Houdeng-Aimeries,Oui,Hainaut
7110,Houdeng-Goegnies,Oui,Hainaut
5575,Houdremont,Oui,Namur
6660,HOUFFALIZE,Non,Luxembourg
5563,Hour,Oui,Namur
4671,Housse,Oui,Liège
1476,Houtain-Le-Val,Oui,Brabant Wallon
4682,Houtain-Saint-Siméon,Oui,Liège
7812,Houtaing,Oui,Hainaut
8377,Houtave,Oui,Flandre-Occidentale
8630,Houtem,Oui,Flandre-Occidentale
3530,Houthalen,Oui,Limbourg
3530,HOUTHALEN-HELCHTEREN,Non,Limbourg
7781,Houthem,Oui,Hainaut
8650,HOUTHULST,Non,Flandre-Occidentale
2235,Houtvenne,Oui,Anvers
3390,Houwaart,Oui,Brabant Flamand
5530,Houx,Oui,Namur
5560,HOUYET,Non,Namur
2540,HOVE,Non,Anvers
7830,Hoves,Oui,Hainaut
7624,Howardries,Oui,Hainaut
4520,Huccorgne,Oui,Liège
9750,Huise,Oui,Flandre-Orientale
7950,Huissignies,Oui,Hainaut
1654,Huizingen,Oui,Brabant Flamand
3040,HULDENBERG,Non,Brabant Flamand
2235,HULSHOUT,Non,Anvers
5560,Hulsonniaux,Oui,Namur
8531,Hulste,Oui,Flandre-Occidentale
6900,Humain,Oui,Luxembourg
1851,Humbeek,Oui,Brabant Flamand
9630,Hundelgem,Oui,Flandre-Orientale
1367,Huppaye,Oui,Brabant Wallon
4500,HUY,Non,Liège
7022,Hyon,Oui,Hainaut
8480,ICHTEGEM,Non,Flandre-Occidentale
9472,Iddergem,Oui,Flandre-Orientale
9506,Idegem,Oui,Flandre-Orientale
8900,IEPER,Non,Flandre-Occidentale
9340,Impe,Oui,Flandre-Orientale
1315,INCOURT,Non,Brabant Wallon
8770,INGELMUNSTER,Non,Flandre-Occidentale
8570,Ingooigem,Oui,Flandre-Occidentale
7801,Irchonwelz,Oui,Hainaut
7822,Isières,Oui,Hainaut
5032,Isnes,Oui,Namur
2222,Itegem,Oui,Anvers
1701,Itterbeek,Oui,Brabant Flamand
1460,ITTRE,Non,Brabant Wallon
4400,Ivoz-Ramet,Oui,Liège
1050,IXELLES,Non,Bruxelles (19 communes)
8870,IZEGEM,Non,Flandre-Occidentale
6810,Izel,Oui,Luxembourg
8691,Izenberge,Oui,Flandre-Occidentale
6941,Izier,Oui,Luxembourg
8490,JABBEKE,Non,Flandre-Occidentale
4845,JALHAY,Non,Liège
5354,Jallet,Oui,Namur
5600,Jamagne,Oui,Namur
5100,Jambes,Oui,Namur
5600,Jamiolle,Oui,Namur
6120,Jamioulx,Oui,Hainaut
6810,Jamoigne,Oui,Luxembourg
1350,Jandrain-Jandrenouille,Oui,Brabant Wallon
1350,Jauche,Oui,Brabant Wallon
1370,Jauchelette,Oui,Brabant Wallon
5570,Javingue,Oui,Namur
4540,Jehay,Oui,Liège
6880,Jehonville,Oui,Luxembourg
7012,Jemappes,Oui,Hainaut
5580,Jemelle,Oui,Namur
4101,Jemeppe-Sur-Meuse,Oui,Liège
5190,JEMEPPE-SUR-SAMBRE,Non,Namur
4357,Jeneffe,Oui,Liège
5370,Jeneffe,Oui,Namur
3840,Jesseren,Oui,Limbourg
1090,JETTE,Non,Bruxelles (19 communes)
3890,Jeuk,Oui,Limbourg
1370,JODOIGNE,Non,Brabant Wallon
1370,Jodoigne-Souveraine,Oui,Brabant Wallon
7620,Jollain-Merlin,Oui,Hainaut
6280,Joncret,Oui,Hainaut
4650,Julémont,Oui,Liège
6040,Jumet,Oui,Hainaut
4020,Jupille-Sur-Meuse,Oui,Liège
4450,JUPRELLE,Non,Liège
7050,JURBISE,Non,Hainaut
6642,Juseret,Oui,Luxembourg
8600,Kaaskerke,Oui,Flandre-Occidentale
8870,Kachtem,Oui,Flandre-Occidentale
3293,Kaggevinne,Oui,Brabant Flamand
7540,Kain,Oui,Hainaut
9270,Kalken,Oui,Flandre-Orientale
9120,Kallo,Oui,Flandre-Orientale
9130,Kallo,Oui,Flandre-Orientale
2920,KALMTHOUT,Non,Anvers
1910,KAMPENHOUT,Non,Brabant Flamand
8700,Kanegem,Oui,Flandre-Occidentale
3770,Kanne,Oui,Limbourg
1880,KAPELLE-OP-DEN-BOS,Non,Brabant Flamand
2950,KAPELLEN,Non,Anvers
3381,Kapellen,Oui,Brabant Flamand
9970,KAPRIJKE,Non,Flandre-Orientale
8572,Kaster,Oui,Flandre-Occidentale
2460,KASTERLEE,Non,Anvers
3950,Kaulille,Oui,Limbourg
3140,KEERBERGEN,Non,Brabant Flamand
8600,Keiem,Oui,Flandre-Occidentale
4367,Kemexhe,Oui,Liège
8956,Kemmel,Oui,Flandre-Occidentale
9190,Kemzeke,Oui,Flandre-Orientale
8581,Kerkhove,Oui,Flandre-Occidentale
3370,Kerkom,Oui,Brabant Flamand
3800,Kerkom-Bij-Sint-Truiden,Oui,Limbourg
9451,Kerksken,Oui,Flandre-Orientale
3510,Kermt,Oui,Limbourg
3840,Kerniel,Oui,Limbourg
3472,Kersbeek-Miskom,Oui,Brabant Flamand
2560,Kessel,Oui,Anvers
3010,Kessel Lo,Oui,Brabant Flamand
3640,Kessenich,Oui,Limbourg
1755,Kester,Oui,Brabant Flamand
4701,Kettenis,Oui,Liège
5060,Keumiée,Oui,Namur
9130,Kieldrecht,Oui,Flandre-Orientale
3640,KINROOI,Non,Limbourg
3870,Klein-Gelmen,Oui,Limbourg
3990,Kleine-Brogel,Oui,Limbourg
3740,Kleine-Spouwen,Oui,Limbourg
8420,Klemskerke,Oui,Flandre-Occidentale
8650,Klerken,Oui,Flandre-Occidentale
9690,KLUISBERGEN,Non,Flandre-Orientale
9940,Kluizen,Oui,Flandre-Orientale
9910,KNESSELARE,Non,Flandre-Orientale
8300,Knokke,Oui,Flandre-Occidentale
8300,KNOKKE-HEIST,Non,Flandre-Occidentale
1730,Kobbegem,Oui,Brabant Flamand
8680,KOEKELARE,Non,Flandre-Occidentale
1081,KOEKELBERG,Non,Bruxelles (19 communes)
3582,Koersel,Oui,Limbourg
8670,KOKSIJDE,Non,Flandre-Occidentale
3700,Kolmont,Oui,Limbourg
3840,Kolmont,Oui,Limbourg
2500,Koningshooikt,Oui,Anvers
3700,Koninksem,Oui,Limbourg
2550,KONTICH,Non,Anvers
8510,Kooigem,Oui,Flandre-Occidentale
8000,Koolkerke,Oui,Flandre-Occidentale
8851,Koolskamp,Oui,Flandre-Occidentale
3060,Korbeek-Dijle,Oui,Brabant Flamand
3360,Korbeek-Lo,Oui,Brabant Flamand
8610,KORTEMARK,Non,Flandre-Occidentale
3470,KORTENAKEN,Non,Brabant Flamand
3070,KORTENBERG,Non,Brabant Flamand
3720,KORTESSEM,Non,Limbourg
3890,Kortijs,Oui,Limbourg
8500,KORTRIJK,Non,Flandre-Occidentale
3220,Kortrijk-Dutsel,Oui,Brabant Flamand
3850,Kozen,Oui,Limbourg
1950,KRAAINEM,Non,Brabant Flamand
8972,Krombeke,Oui,Flandre-Occidentale
9150,KRUIBEKE,Non,Flandre-Orientale
9770,KRUISHOUTEM,Non,Flandre-Orientale
3300,Kumtich,Oui,Brabant Flamand
3511,Kuringen,Oui,Limbourg
3840,Kuttekoven,Oui,Limbourg
8520,KUURNE,Non,Flandre-Occidentale
3945,Kwaadmechelen,Oui,Limbourg
9690,Kwaremont,Oui,Flandre-Orientale
1320,L'Ecluse,Oui,Brabant Wallon
6464,L'Escaillère,Oui,Hainaut
7080,La Bouverie,Oui,Hainaut
5080,LA BRUYÈRE,Non,Namur
4720,LA CALAMINE,Non,Liège
7611,La Glanerie,Oui,Hainaut
4987,La Gleize,Oui,Liège
7170,La Hestre,Oui,Hainaut
1310,LA HULPE,Non,Brabant Wallon
7100,LA LOUVIÈRE,Non,Hainaut
4910,La Reid,Oui,Liège
6980,LA ROCHE-EN-ARDENNE,Non,Luxembourg
2430,LAAKDAL,Non,Anvers
3400,Laar,Oui,Brabant Flamand
9270,LAARNE,Non,Flandre-Orientale
6567,Labuissière,Oui,Hainaut
6821,Lacuisine,Oui,Luxembourg
7950,Ladeuze,Oui,Hainaut
1020,Laeken,Oui,Bruxelles (19 communes)
5550,Laforet,Oui,Namur
7890,Lahamaide,Oui,Hainaut
7522,Lamain,Oui,Hainaut
4800,Lambermont,Oui,Liège
6220,Lambusart,Oui,Hainaut
4350,Lamine,Oui,Liège
4210,Lamontzée,Oui,Liège
6767,Lamorteau,Oui,Luxembourg
8600,Lampernisse,Oui,Flandre-Occidentale
3620,LANAKEN,Non,Limbourg
4600,Lanaye,Oui,Liège
9850,Landegem,Oui,Flandre-Orientale
6111,Landelies,Oui,Hainaut
3400,LANDEN,Non,Brabant Flamand
5300,Landenne,Oui,Namur
9860,Landskouter,Oui,Flandre-Orientale
5651,Laneffe,Oui,Namur
3201,Langdorp,Oui,Brabant Flamand
8920,Langemark,Oui,Flandre-Occidentale
8920,LANGEMARK-POELKAPELLE,Non,Flandre-Occidentale
3650,Lanklaar,Oui,Limbourg
7800,Lanquesaint,Oui,Hainaut
4450,Lantin,Oui,Liège
4300,Lantremange,Oui,Liège
7622,Laplaigne,Oui,Hainaut
8340,Lapscheure,Oui,Flandre-Occidentale
1380,LASNE,Non,Brabant Wallon
1380,Lasne-Chapelle-Saint-Lambert,Oui,Brabant Wallon
1370,Lathuy,Oui,Brabant Wallon
4261,Latinne,Oui,Liège
6761,Latour,Oui,Luxembourg
3700,Lauw,Oui,Limbourg
8930,Lauwe,Oui,Flandre-Occidentale
6681,Lavacherie,Oui,Luxembourg
5580,Lavaux-Saint-Anne,Oui,Namur
4217,Lavoir,Oui,Liège
5670,Le Mesnil,Oui,Namur
7070,LE ROEULX,Non,Hainaut
5070,Le Roux,Oui,Namur
9280,LEBBEKE,Non,Flandre-Orientale
9340,LEDE,Non,Flandre-Orientale
9050,Ledeberg,Oui,Flandre-Orientale
8880,LEDEGEM,Non,Flandre-Occidentale
3061,Leefdaal,Oui,Brabant Flamand
1755,Leerbeek,Oui,Brabant Flamand
6142,Leernes,Oui,Hainaut
6530,Leers-Et-Fosteau,Oui,Hainaut
7730,Leers-Nord,Oui,Hainaut
2811,Leest,Oui,Anvers
9620,Leeuwergem,Oui,Flandre-Orientale
8432,Leffinge,Oui,Flandre-Occidentale
6860,LÉGLISE,Non,Luxembourg
5590,Leignon,Oui,Namur
8691,Leisele,Oui,Flandre-Occidentale
8600,Leke,Oui,Flandre-Occidentale
1502,Lembeek,Oui,Brabant Flamand
9971,Lembeke,Oui,Flandre-Orientale
9820,Lemberge,Oui,Flandre-Orientale
8860,LENDELEDE,Non,Flandre-Occidentale
1750,LENNIK,Non,Brabant Flamand
7870,LENS,Non,Hainaut
4280,Lens-Saint-Remy,Oui,Liège
4250,Lens-Saint-Servais,Oui,Liège
4360,Lens-Sur-Geer,Oui,Liège
3970,LEOPOLDSBURG,Non,Limbourg
4560,Les Avins,Oui,Liège
6210,LES BONS VILLERS,Non,Hainaut
6811,Les Bulles,Oui,Luxembourg
6830,Les Hayons,Oui,Luxembourg
4317,Les Waleffes,Oui,Liège
7621,Lesdain,Oui,Hainaut
7860,LESSINES,Non,Hainaut
5580,Lessive,Oui,Namur
6953,Lesterny,Oui,Luxembourg
5170,Lesve,Oui,Namur
9521,Letterhoutem,Oui,Flandre-Orientale
6500,Leugnies,Oui,Hainaut
9700,Leupegem,Oui,Flandre-Orientale
3630,Leut,Oui,Limbourg
3000,LEUVEN,Non,Brabant Flamand
5310,Leuze,Oui,Namur
7900,LEUZE-EN-HAINAUT,Non,Hainaut
6500,Leval-Chaudeville,Oui,Hainaut
7134,Leval-Trahegnies,Oui,Hainaut
6238,Liberchies,Oui,Hainaut
6890,LIBIN,Non,Luxembourg
